EventId,Content,Time,Date,Pid,Level,Component,EventTemplate,BlockId
E5,Receiving block blk_-1552272238828007233 src: /10.251.74.134:36228 dest: /10.251.74.134:50010,204658,81109,600,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1552272238828007233
E18,10.251.65.237:50010 Starting thread to transfer block blk_-1552272238828007233 to 10.251.67.211:50010,204659,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_-1552272238828007233
E25,BLOCK* ask 10.251.65.237:50010 to replicate blk_-1552272238828007233 to datanode(s) 10.251.67.211:50010,204659,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_-1552272238828007233
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.237:50010 is added to blk_-1552272238828007233 size 3542788,204659,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1552272238828007233
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_-1552272238828007233 size 3542788,204659,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1552272238828007233
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_-1552272238828007233 size 3542788,204659,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1552272238828007233
E11,PacketResponder 1 for block blk_-1552272238828007233 terminating,204659,81109,568,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-1552272238828007233
E9,Received block blk_-1552272238828007233 of size 3542788 from /10.251.74.134,204659,81109,568,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-1552272238828007233
E11,PacketResponder 0 for block blk_-1552272238828007233 terminating,204659,81109,582,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-1552272238828007233
E9,Received block blk_-1552272238828007233 of size 3542788 from /10.251.65.237,204659,81109,582,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-1552272238828007233
E11,PacketResponder 2 for block blk_-1552272238828007233 terminating,204659,81109,601,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-1552272238828007233
E9,Received block blk_-1552272238828007233 of size 3542788 from /10.251.74.134,204659,81109,601,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-1552272238828007233
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.211:50010 is added to blk_-1552272238828007233 size 3542788,204700,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1552272238828007233
E16,10.251.65.237:50010:Transmitted block blk_-1552272238828007233 to /10.251.67.211:50010,204700,81109,570,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_-1552272238828007233
E6,Received block blk_-1552272238828007233 src: /10.251.65.237:36682 dest: /10.251.65.237:50010 of size 3542788,204700,81109,575,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_-1552272238828007233
E5,Receiving block blk_-1552272238828007233 src: /10.251.65.237:36682 dest: /10.251.65.237:50010,204700,81109,575,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1552272238828007233
E21,Deleting block blk_-1552272238828007233 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1552272238828007233,204705,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_-1552272238828007233
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000503_0/part-00503. blk_-6148165469951190736,204715,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-6148165469951190736
E5,Receiving block blk_-6148165469951190736 src: /10.251.203.149:59525 dest: /10.251.203.149:50010,204715,81109,612,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6148165469951190736
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000059_0/part-00059. blk_-2265952034166766747,204718,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-2265952034166766747
E5,Receiving block blk_-2265952034166766747 src: /10.251.73.220:53377 dest: /10.251.73.220:50010,204718,81109,612,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2265952034166766747
E5,Receiving block blk_-2265952034166766747 src: /10.251.73.220:56907 dest: /10.251.73.220:50010,204719,81109,619,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2265952034166766747
E7,writeBlock blk_-2265952034166766747 received exception java.io.IOException: Could not read from stream,204722,81109,612,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-2265952034166766747
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000024_0/part-00024. blk_-4947327318483033747,204721,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-4947327318483033747
E5,Receiving block blk_-4947327318483033747 src: /10.251.126.5:53452 dest: /10.251.126.5:50010,204721,81109,591,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-4947327318483033747
E5,Receiving block blk_-4947327318483033747 src: /10.251.126.5:35632 dest: /10.251.126.5:50010,204721,81109,616,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-4947327318483033747
E7,writeBlock blk_-4947327318483033747 received exception java.io.IOException: Could not read from stream,204724,81109,591,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-4947327318483033747
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000071_0/part-00071. blk_6568407330504668931,204722,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_6568407330504668931
E5,Receiving block blk_6568407330504668931 src: /10.251.214.112:54141 dest: /10.251.214.112:50010,204722,81109,601,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_6568407330504668931
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000652_0/part-00652. blk_9034114946032467285,204723,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_9034114946032467285
E5,Receiving block blk_9034114946032467285 src: /10.251.26.177:52847 dest: /10.251.26.177:50010,204723,81109,604,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_9034114946032467285
E5,Receiving block blk_9034114946032467285 src: /10.251.26.177:42926 dest: /10.251.26.177:50010,204723,81109,616,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_9034114946032467285
E7,writeBlock blk_9034114946032467285 received exception java.io.IOException: Could not read from stream,204726,81109,604,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_9034114946032467285
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000164_0/part-00164. blk_-6850031465850265128,204724,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-6850031465850265128
E5,Receiving block blk_-6850031465850265128 src: /10.251.109.236:52775 dest: /10.251.109.236:50010,204724,81109,612,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6850031465850265128
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000674_0/part-00674. blk_-2930340164474214859,204727,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-2930340164474214859
E5,Receiving block blk_-2930340164474214859 src: /10.251.126.22:47888 dest: /10.251.126.22:50010,204727,81109,596,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2930340164474214859
E5,Receiving block blk_-2930340164474214859 src: /10.251.126.22:52076 dest: /10.251.126.22:50010,204728,81109,610,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2930340164474214859
E7,writeBlock blk_-2930340164474214859 received exception java.io.IOException: Could not read from stream,204731,81109,596,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-2930340164474214859
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000304_0/part-00304. blk_7165939739964393997,204728,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_7165939739964393997
E5,Receiving block blk_7165939739964393997 src: /10.251.71.146:48347 dest: /10.251.71.146:50010,204728,81109,615,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7165939739964393997
E5,Receiving block blk_7165939739964393997 src: /10.251.71.146:37261 dest: /10.251.71.146:50010,204728,81109,622,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7165939739964393997
E7,writeBlock blk_7165939739964393997 received exception java.io.IOException: Could not read from stream,204731,81109,615,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_7165939739964393997
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000024_0/part-00024. blk_7536693147882198965,204730,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_7536693147882198965
E5,Receiving block blk_7536693147882198965 src: /10.251.126.5:53460 dest: /10.251.126.5:50010,204730,81109,596,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7536693147882198965
E5,Receiving block blk_7536693147882198965 src: /10.251.126.5:42212 dest: /10.251.126.5:50010,204730,81109,614,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7536693147882198965
E5,Receiving block blk_7536693147882198965 src: /10.250.10.213:40224 dest: /10.250.10.213:50010,204731,81109,628,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7536693147882198965
E25,BLOCK* ask 10.250.10.213:50010 to replicate blk_7536693147882198965 to datanode(s) 10.251.194.102:50010,204732,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_7536693147882198965
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_7536693147882198965 size 3552287,204732,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_7536693147882198965
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.213:50010 is added to blk_7536693147882198965 size 3552287,204732,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_7536693147882198965
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_7536693147882198965 size 3552287,204732,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_7536693147882198965
E11,PacketResponder 2 for block blk_7536693147882198965 terminating,204732,81109,597,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_7536693147882198965
E9,Received block blk_7536693147882198965 of size 3552287 from /10.251.126.5,204732,81109,597,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_7536693147882198965
E11,PacketResponder 1 for block blk_7536693147882198965 terminating,204732,81109,615,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_7536693147882198965
E9,Received block blk_7536693147882198965 of size 3552287 from /10.251.126.5,204732,81109,615,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_7536693147882198965
E11,PacketResponder 0 for block blk_7536693147882198965 terminating,204732,81109,629,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_7536693147882198965
E9,Received block blk_7536693147882198965 of size 3552287 from /10.250.10.213,204732,81109,629,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_7536693147882198965
E18,10.250.10.213:50010 Starting thread to transfer block blk_7536693147882198965 to 10.251.194.102:50010,204735,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_7536693147882198965
E5,Receiving block blk_7536693147882198965 src: /10.250.10.213:47654 dest: /10.250.10.213:50010,204735,81109,601,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7536693147882198965
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_7536693147882198965 size 3552287,204736,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_7536693147882198965
E6,Received block blk_7536693147882198965 src: /10.250.10.213:47654 dest: /10.250.10.213:50010 of size 3552287,204736,81109,601,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_7536693147882198965
E16,10.250.10.213:50010:Transmitted block blk_7536693147882198965 to /10.251.194.102:50010,204736,81109,617,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_7536693147882198965
E21,Deleting block blk_7536693147882198965 file /mnt/hadoop/dfs/data/current/subdir6/blk_7536693147882198965,204741,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_7536693147882198965
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000168_0/part-00168. blk_3057845822257859655,204733,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_3057845822257859655
E5,Receiving block blk_3057845822257859655 src: /10.250.11.85:59466 dest: /10.250.11.85:50010,204733,81109,606,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3057845822257859655
E5,Receiving block blk_3057845822257859655 src: /10.250.11.85:58338 dest: /10.250.11.85:50010,204733,81109,608,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3057845822257859655
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_3057845822257859655 size 3545196,204734,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3057845822257859655
E5,Receiving block blk_3057845822257859655 src: /10.251.90.64:59881 dest: /10.251.90.64:50010,204734,81109,590,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3057845822257859655
E11,PacketResponder 0 for block blk_3057845822257859655 terminating,204734,81109,591,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_3057845822257859655
E9,Received block blk_3057845822257859655 of size 3545196 from /10.251.90.64,204734,81109,591,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_3057845822257859655
E11,PacketResponder 1 for block blk_3057845822257859655 terminating,204734,81109,608,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_3057845822257859655
E9,Received block blk_3057845822257859655 of size 3545196 from /10.250.11.85,204734,81109,608,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_3057845822257859655
E25,BLOCK* ask 10.251.90.64:50010 to replicate blk_3057845822257859655 to datanode(s) 10.251.75.79:50010,204735,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_3057845822257859655
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.85:50010 is added to blk_3057845822257859655 size 3545196,204735,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3057845822257859655
E11,PacketResponder 2 for block blk_3057845822257859655 terminating,204735,81109,609,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_3057845822257859655
E9,Received block blk_3057845822257859655 of size 3545196 from /10.250.11.85,204735,81109,609,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_3057845822257859655
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_3057845822257859655 size 3545196,204736,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3057845822257859655
E18,10.251.90.64:50010 Starting thread to transfer block blk_3057845822257859655 to 10.251.75.79:50010,204737,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_3057845822257859655
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_3057845822257859655 size 3545196,204737,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_3057845822257859655
E6,Received block blk_3057845822257859655 src: /10.251.90.64:35351 dest: /10.251.90.64:50010 of size 3545196,204737,81109,609,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_3057845822257859655
E5,Receiving block blk_3057845822257859655 src: /10.251.90.64:35351 dest: /10.251.90.64:50010,204737,81109,609,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3057845822257859655
E16,10.251.90.64:50010:Transmitted block blk_3057845822257859655 to /10.251.75.79:50010,204737,81109,614,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_3057845822257859655
E21,Deleting block blk_3057845822257859655 file /mnt/hadoop/dfs/data/current/subdir49/blk_3057845822257859655,204740,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_3057845822257859655
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000500_0/part-00500. blk_-1780565608686923167,204733,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1780565608686923167
E5,Receiving block blk_-1780565608686923167 src: /10.251.89.155:48847 dest: /10.251.89.155:50010,204733,81109,579,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1780565608686923167
E5,Receiving block blk_-1780565608686923167 src: /10.251.89.155:49032 dest: /10.251.89.155:50010,204733,81109,610,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1780565608686923167
E7,writeBlock blk_-1780565608686923167 received exception java.io.IOException: Could not read from stream,204736,81109,610,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-1780565608686923167
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000448_0/part-00448. blk_6020581958434707871,204733,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_6020581958434707871
E5,Receiving block blk_6020581958434707871 src: /10.251.201.204:46802 dest: /10.251.201.204:50010,204733,81109,588,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_6020581958434707871
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000573_0/part-00573. blk_4423128029576346005,204737,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_4423128029576346005
E5,Receiving block blk_4423128029576346005 src: /10.250.15.101:36178 dest: /10.250.15.101:50010,204737,81109,600,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4423128029576346005
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000706_0/part-00706. blk_-1517677120733471382,204744,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1517677120733471382
E5,Receiving block blk_-1517677120733471382 src: /10.251.75.79:55233 dest: /10.251.75.79:50010,204745,81109,609,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1517677120733471382
E5,Receiving block blk_-1517677120733471382 src: /10.251.75.79:37714 dest: /10.251.75.79:50010,204745,81109,613,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1517677120733471382
E7,writeBlock blk_-1517677120733471382 received exception java.io.IOException: Could not read from stream,204747,81109,613,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-1517677120733471382
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000465_0/part-00465. blk_4541000363587104455,204745,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_4541000363587104455
E5,Receiving block blk_4541000363587104455 src: /10.251.71.68:44743 dest: /10.251.71.68:50010,204745,81109,603,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4541000363587104455
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000449_0/part-00449. blk_-1704356550921684323,204754,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1704356550921684323
E5,Receiving block blk_-1704356550921684323 src: /10.251.70.112:46348 dest: /10.251.70.112:50010,204754,81109,614,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1704356550921684323
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000089_0/part-00089. blk_-1946694783635652405,204756,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1946694783635652405
E5,Receiving block blk_-1946694783635652405 src: /10.251.193.224:35951 dest: /10.251.193.224:50010,204756,81109,621,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1946694783635652405
E5,Receiving block blk_-1946694783635652405 src: /10.251.193.224:35911 dest: /10.251.193.224:50010,204756,81109,646,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1946694783635652405
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.224:50010 is added to blk_-1946694783635652405 size 3542288,204757,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1946694783635652405
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_-1946694783635652405 size 3542288,204757,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1946694783635652405
E5,Receiving block blk_-1946694783635652405 src: /10.251.74.134:35912 dest: /10.251.74.134:50010,204757,81109,620,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1946694783635652405
E11,PacketResponder 0 for block blk_-1946694783635652405 terminating,204757,81109,621,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-1946694783635652405
E9,Received block blk_-1946694783635652405 of size 3542288 from /10.251.74.134,204757,81109,621,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-1946694783635652405
E11,PacketResponder 2 for block blk_-1946694783635652405 terminating,204757,81109,622,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-1946694783635652405
E9,Received block blk_-1946694783635652405 of size 3542288 from /10.251.193.224,204757,81109,622,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-1946694783635652405
E11,PacketResponder 1 for block blk_-1946694783635652405 terminating,204757,81109,647,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-1946694783635652405
E9,Received block blk_-1946694783635652405 of size 3542288 from /10.251.193.224,204757,81109,647,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-1946694783635652405
E25,BLOCK* ask 10.251.70.37:50010 to replicate blk_-1946694783635652405 to datanode(s) 10.251.42.207:50010,204759,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_-1946694783635652405
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_-1946694783635652405 size 3542288,204800,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1946694783635652405
E18,10.251.70.37:50010 Starting thread to transfer block blk_-1946694783635652405 to 10.251.42.207:50010,204801,81109,18,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_-1946694783635652405
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-1946694783635652405 size 3542288,204801,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1946694783635652405
E16,10.251.70.37:50010:Transmitted block blk_-1946694783635652405 to /10.251.42.207:50010,204801,81109,624,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_-1946694783635652405
E6,Received block blk_-1946694783635652405 src: /10.251.70.37:53907 dest: /10.251.70.37:50010 of size 3542288,204801,81109,626,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_-1946694783635652405
E5,Receiving block blk_-1946694783635652405 src: /10.251.70.37:53907 dest: /10.251.70.37:50010,204801,81109,626,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1946694783635652405
E21,Deleting block blk_-1946694783635652405 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1946694783635652405,204803,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_-1946694783635652405
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000202_0/part-00202. blk_3662628695837082582,204756,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_3662628695837082582
E5,Receiving block blk_3662628695837082582 src: /10.250.14.143:40285 dest: /10.250.14.143:50010,204756,81109,610,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3662628695837082582
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000632_0/part-00632. blk_4639125578448119006,204758,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_4639125578448119006
E5,Receiving block blk_4639125578448119006 src: /10.251.126.22:47910 dest: /10.251.126.22:50010,204758,81109,617,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4639125578448119006
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103. blk_-2243172307206444839,204804,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-2243172307206444839
E5,Receiving block blk_-2243172307206444839 src: /10.251.107.242:48880 dest: /10.251.107.242:50010,204804,81109,624,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2243172307206444839
